Link,Image,Tên nhà hàng,Loại hình,Phong cách món ăn,Đối tượng phù hợp,Đánh giá trung bình,Tổng số bình luận,Bình luận tuyệt vời,Bình luận khá tốt,Bình luận trung bình,Bình luận kém,Điểm không gian,Điểm vị trí,Điểm chất lượng,Điểm phục vụ,Điểm giá cả,Đường,Quận,Thành phố,Giờ mở cửa,Khoảng giá,Restaurant ID
https://www.foody.vn/ha-noi/bia-hoi-ha-noi-tran-phu,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9v1k6lzra379@resize_ss576x330,Bia Hơi Hà Nội - Trần Phú,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.0,4,0,3,0,1,7.5,7.5,6.3,6.0,7.5,87 Trần Phú,Quận Hà Đông,Hà Nội,09:00 - 23:00,10.000đ - 200.000đ,120
https://www.foody.vn/ha-noi/lau-thai-yen-the,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwezzui2gaft66@resize_ss576x330,Lẩu Thái - Yên Thế,"Quán nhậu, Quán ăn",Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",6.6,4,0,1,3,0,7.0,7.3,6.5,6.3,5.8,1 Yên Thế,Quận Đống Đa,Hà Nội,07:00 - 22:30,25.000đ - 200.000đ,1605
https://www.foody.vn/ha-noi/lau-mam-ba-thanh-can-tho-truong-dinh,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbew5jgkbfde9@resize_ss576x330,Lẩu Mắm Bà Thành Cần Thơ - Trương Định,"Quán nhậu, Nhà hàng, Quán ăn",Món Việt,"Gia đình, Nhóm hội",6.6,3,0,2,1,0,7.0,6.3,6.3,5.7,7.7,"Ngõ 785 Trương Định, P. Giáp Bát",Quận Hoàng Mai,Hà Nội,09:00 - 22:00,100.000đ - 300.000đ,1592
https://www.foody.vn/ha-noi/truong-loc-bia-hoi-ha-noi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwako3ygi863c6@resize_ss576x330,Trường Lộc - Bia Hơi Hà Nội,"Quán nhậu, Nhà hàng",Món Việt,"Gia đình, Nhóm hội",7.9,3,0,2,1,0,9.3,8.7,7.0,7.7,6.7,130 Đường Ven Hồ Tây,Quận Tây Hồ,Hà Nội,08:00 - 22:00,50.000đ - 150.000đ,2687
https://www.foody.vn/ha-noi/thanh-beo-vit-cac-mon,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdi3zhnj9p59b@resize_ss576x330,Thành Béo - Vịt Các Món,Quán nhậu,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.8,2,0,2,0,0,6.0,7.0,9.0,8.5,8.5,"115 Trần Quang Diệu, P. Quang Trung",Quận Đống Đa,Hà Nội,10:00 - 22:00,200.000đ - 230.000đ,2465
https://www.foody.vn/ha-noi/the-boom-beer-ho-ba-mau,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbf11y2eyu325@resize_ss576x330,The Boom Beer - Hồ Ba Mẫu,"Quán nhậu, Nhà hàng",Món Việt,Nhóm hội,8.5,2,1,1,0,0,9.0,6.5,9.5,9.0,8.5,42 Hồ Ba Mẫu,Quận Đống Đa,Hà Nội,10:00 - 23:00,100.000đ - 300.000đ,2421
https://www.foody.vn/ha-noi/huong-que-lau-nuong,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdi97rk0mope0@resize_ss576x330,Hương Quê - Lẩu & Nướng,Quán nhậu,Món Việt,Nhóm hội,6.5,3,0,2,0,1,7.0,6.7,6.0,5.7,7.0,36 Mỗ Lao,Quận Hà Đông,Hà Nội,09:00 - 23:00,30.000đ - 200.000đ,1255
https://www.foody.vn/ha-noi/bao-quoc-quan-lau-cac-mon-nhau,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb3mvz0morde1@resize_ss576x330,Bảo Quốc Quán - Lẩu & Các Món Nhậu,Quán nhậu,Món Việt,"Cặp đôi, Nhóm hội",8.8,2,1,1,0,0,9.5,7.5,9.5,8.5,9.0,"9 Trần Khánh Dư, P. Bạch Đằng",Quận Hai Bà Trưng,Hà Nội,09:00 - 23:30,100.000đ - 250.000đ,507
https://www.foody.vn/ha-noi/hai-xom-mon-nhau-binh-dan-bia-hoi-ha-noi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgcgzmlizmj46@resize_ss576x330,Hải Xồm - Món Nhậu Bình Dân & Bia Hơi Hà Nội,Quán nhậu,Món Việt,"Nhóm hội, Giới văn phòng",4.5,4,0,1,1,2,4.0,5.8,4.3,4.3,4.0,"16 Hoàng Quốc Việt, P. Nghĩa Đô",Quận Cầu Giấy,Hà Nội,08:00 - 22:00,50.000đ - 110.000đ,1277
https://www.foody.vn/ha-noi/bia-tuoi-nghe-rung-cau-dien,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdesdb73v155f@resize_ss576x330,Bia Tươi & Nghé Rừng - Cầu Diễn,Quán nhậu,Món Việt,Nhóm hội,9.0,2,1,1,0,0,9.0,9.0,9.0,9.0,9.0,126 Cầu Diễn,Quận Bắc Từ Liêm,Hà Nội,09:00 - 22:00,100.000đ - 500.000đ,134
https://www.foody.vn/ha-noi/remember-event-tiec-lang-man-cho-2-nguoi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi9m23pava30a@resize_ss576x330,Remember Event - Tiệc Lãng Mạn Cho 2 Người,Tiệc & Sự kiện,Món Việt,"Cặp đôi, Gia đình, Nhóm hội",9.2,14,14,0,0,0,9.4,9.0,9.6,9.1,9.0,21 Ngõ 110 Nguyễn Hoàng Tôn,Quận Tây Hồ,Hà Nội,09:00 - 21:00,500.000đ - 5.000.000đ,2214
https://www.foody.vn/ha-noi/mr-tuktuk-lau-thai-nuong-thai-chua-lang.yywcmi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw96t3i6v9wbcd@resize_ss576x330,Mr Tuktuk - Lẩu Thái & Nướng Thái - Chùa Láng,"Nhà hàng, Tiệc & Sự kiện",Món Thái,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",9.8,3,3,0,0,0,10.0,9.7,10.0,9.7,9.7,"57 Chùa Láng,P. Láng Thượng",Quận Đống Đa,Hà Nội,09:00 - 22:00,,1708
https://www.foody.vn/ha-noi/sencartering-tiec-luu-dong,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdk4uuilwpl87@resize_ss576x330,Sencartering - Tiệc Lưu Động,Tiệc & Sự kiện,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.8,1,0,1,0,0,7.0,7.0,9.0,9.0,7.0,2A Ngõ 144/4 Quan Nhân,Quận Thanh Xuân,Hà Nội,07:00 - 21:00,,2257
https://www.foody.vn/ha-noi/dich-vu-an-uong-anh-tuyet-dai-co-viet,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgwk7gv6s4952@resize_ss576x330,Dịch Vụ Ăn Uống Ánh Tuyết - Đại Cồ Việt,Tiệc & Sự kiện,Món Việt,"Gia đình, Nhóm hội",8.0,1,0,1,0,0,7.0,8.0,8.0,8.0,9.0,16 Đại Cồ Việt,Quận Hai Bà Trưng,Hà Nội,08:00 - 22:00,200.000đ - 5.000.000đ,987
https://www.foody.vn/ha-noi/anh-quan-tiec-luu-dong,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9h2e7hiwnt69@resize_ss576x330,Anh Quân - Tiệc Lưu Động,Tiệc & Sự kiện,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",7.2,1,0,1,0,0,7.0,7.0,9.0,6.0,7.0,"P1212 Tòa Nhà HH2 Bắc Hà, Tố Hữu",Quận Thanh Xuân,Hà Nội,08:00 - 22:00,100.000đ - 500.000đ,58
https://www.foody.vn/ha-noi/nau-co-kim-thanh,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbw48mdh715c0@resize_ss576x330,Nấu Cỗ Kim Thanh,Tiệc & Sự kiện,Món Việt,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Ngõ 27 Tạ Quang Bửu,Quận Hai Bà Trưng,Hà Nội,08:00 - 19:00,900.000đ - 2.000.000đ,1938
https://www.foody.vn/ha-noi/kim-thanh-tiec-cuoi-hoi-nghi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwexhkfgkue13d@resize_ss576x330,Kim Thanh - Tiệc Cưới & Hội Nghị,Tiệc & Sự kiện,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,295 Ngô Xuân Quảng,Huyện Gia Lâm,Hà Nội,09:00 - 22:00,500.000đ - 5.000.000đ,1426
https://www.foody.vn/ha-noi/truong-chi-am-thuc-quoc-te,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwapn94sx1i35d@resize_ss576x330,Trương Chi - Ẩm Thực Quốc Tế,Tiệc & Sự kiện,Quốc tế,"Gia đình, Nhóm hội, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,252 Định Công,Quận Hoàng Mai,Hà Nội,09:00 - 22:00,100.000đ - 1.000.000đ,2685
https://www.foody.vn/ha-noi/ngoc-linh-dat-tiec-lien-hoan-cuoi-hoi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe1ivtwi2mzdf@resize_ss576x330,Ngọc Linh - Đặt Tiệc Liên Hoan & Cưới Hỏi,Tiệc & Sự kiện,Món Việt,"Gia đình, Nhóm hội",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17 Ngõ 216 Đê La Thành,Quận Đống Đa,Hà Nội,09:00 - 21:30,100.000đ - 500.000đ,1840
https://www.foody.vn/ha-noi/hang-dinh-tiec-tan-noi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa23m4nxiaja2@resize_ss576x330,Hằng Định - Tiệc Tận Nơi,Tiệc & Sự kiện,Món Việt,"Gia đình, Nhóm hội, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,133 Ngõ 562 Đường Láng,Quận Cầu Giấy,Hà Nội,07:00 - 21:00,500.000đ - 5.000.000đ,1281
https://www.foody.vn/ha-noi/do-an-vat-minh-khoi,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwetkoimo2qj3e@resize_ss576x330,Đồ Ăn Vặt Minh Khôi,"Tiệc & Sự kiện, Shop Online",Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"3 Ngách 46 Ngõ 93 Chu Huy Mân, P. Phúc Đồng - Gần chợ Phúc Đồng",Quận Long Biên,Hà Nội,14:00 - 23:59,,2945
https://www.foody.vn/ha-noi/bep-cua-mi-vit-quay-lang-son-tran-khat-chan.3p6ehw,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9vjxaejn4rec@resize_ss576x330,Bếp Của Mị - Vịt Quay Lạng Sơn - Trần Khát Chân,"Khu Ẩm Thực, Tiệc & Sự kiện",Món Bắc,"Sinh viên, Gia đình, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"63 Trần Khát Chân, P.Bạch Đằng",Quận Hai Bà Trưng,Hà Nội,09:00 - 22:00,,523
https://www.foody.vn/ha-noi/hotpot-city-lau-mang-ve-le-quang-dao.8bfyoe,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa41d2pgrtn62@resize_ss576x330,Hotpot City - Lẩu Mang Về - Lê Quang Đạo,"Nhà hàng, Tiệc & Sự kiện",Món Bắc,"Sinh viên, Gia đình, Nhóm hội, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"116 Lê Quang Đạo, Mỹ Đình 1",Quận Nam Từ Liêm,Hà Nội,09:00 - 22:00,,1223
https://www.foody.vn/ha-noi/clab-coffee-pham-huy-thong.z5q0g7,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9xwc2lkqu372@resize_ss576x330,Clab - Coffee - Phạm Huy Thông,"Tiệc & Sự kiện, Café/Dessert",Đặc biệt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Số 01 Phạm Huy Thông, P. Ngọc Khánh",Quận Ba Đình,Hà Nội,08:00 - 17:30,,754
https://www.foody.vn/ha-noi/tuan-ngoc-natre-juice-kdt-thanh-ha,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw79z4w7s8uxad@resize_ss576x330,Tuấn Ngọc Natre Juice - KĐT Thanh Hà,Tiệc & Sự kiện,Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"HH 02E (5 Tòa Mặt Đường), KĐT Thanh Hà, X. Cự Khê",Huyện Thanh Oai,Hà Nội,07:00 - 22:00,,2708
https://www.foody.vn/ha-noi/nam-viet-ca-lau-luong-dinh-cua.uwdul0,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhw4orfdqe3ac@resize_ss576x330,Nam Việt - Cá & Lẩu - Lương Định Của,"Nhà hàng, Tiệc & Sự kiện",Món Việt,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"( Hệ thống chưa cập nhật tên đường ) B11 Láng Hạ, P. Kim Liên",Quận Đống Đa,Hà Nội,07:00 - 21:00,,1770
https://www.foody.vn/ha-noi/bep-masterchef-xa-dan,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwepemhpvmqj53@resize_ss576x330,Bếp Masterchef - Xã Đàn,"Giao cơm văn phòng, Tiệc & Sự kiện",Món Việt,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"404 Xã Đàn, P. Nam Đồng",Quận Đống Đa,Hà Nội,10:00 - 14:00 | 17:00 - 21:30,,531
https://www.foody.vn/ha-noi/lighthouse-coffee-coffee-tea-tran-quang-dieu,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbxwzhqj2s9ef@resize_ss576x330,Lighthouse Coffee - Coffee & Tea - Trần Quang Diệu,"Tiệc & Sự kiện, Café/Dessert",Món Bắc,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"61 Trần Quang Diệu, P. Ô Chợ Dừa",Quận Đống Đa,Hà Nội,08:00 - 22:00,,1510
https://www.foody.vn/ha-noi/bep-nho-gemek-com-lau-va-do-an-nhau-le-trong-tan,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwza1cifwd7f27@resize_ss576x330,"Bếp Nhỏ Gemek - Cơm, Lẩu Và Đồ Ăn Nhậu - Lê Trọng Tấn","Giao cơm văn phòng, Tiệc & Sự kiện",Món Bắc,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"33 Lô A11 KĐT Gleximco A Lê Trọng Tấn, X. An Khánh",Huyện Hoài Đức,Hà Nội,09:00 - 22:00,,547
https://www.foody.vn/ha-noi/tiem-banh-urigato-banh-ngot-banh-sinh-nhat-it-duong-2-dinh-dai,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb9a8ie7yzde6@resize_ss576x330,Tiệm Bánh Urigato - Bánh Ngọt & Bánh Sinh Nhật Ít Đường - 2 Đình Đại,"Tiệc & Sự kiện, Tiệm bánh",Món Việt,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"2 Ngõ Đình Đại, P. Cầu Dền",Quận Hai Bà Trưng,Hà Nội,08:00 - 23:00,,2539
https://www.foody.vn/ha-noi/bep-trang-an-com-van-phong-nguy-nhu-kon-tum.thedqo,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgv5z8dd0pnab@resize_ss576x330,Bếp Tràng An - Cơm Văn Phòng - Ngụy Như Kon Tum,"Giao cơm văn phòng, Tiệc & Sự kiện",Món Việt,"Gia đình, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"1 Ngụy Như Kon Tum, P. Nhân Chính",Quận Thanh Xuân,Hà Nội,09:00 - 19:00,,552
https://www.foody.vn/ha-noi/felice-nuoc-ep-healthy-tra-hoa-qua-tuoi-kim-ma,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbxxa5gxj2xda@resize_ss576x330,Felice - Nước Ép Healthy & Trà Hoa Quả Tươi - Kim Mã,"Tiệc & Sự kiện, Café/Dessert",Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Khách du lịch",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"35A Sơn Tây, P. Kim Mã",Quận Ba Đình,Hà Nội,09:00 - 22:00,,1013
https://www.foody.vn/ha-noi/tiem-xuy-xuy-che-tra-sua-rau-ma-dau-xanh-trung-van,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lxkwyzf0huqj36@resize_ss576x330,"Tiệm Xuý Xuý - Chè, Trà Sữa & Rau Má Đậu Xanh - Trung Văn","Tiệc & Sự kiện, Shop Online",Món Bắc,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Số 39, Ktt Cđxd Số 1, Ngõ Rẽ Vào Đối Diện Số 219 Trung Văn",Quận Nam Từ Liêm,Hà Nội,09:00 - 22:00,,2569
https://www.foody.vn/ha-noi/nem-sach-nam-thin-nem-thinh-nam-dinh-18-nguyen-phuc-lai,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgirtt39syj2c@resize_ss576x330,Nem Sạch Năm Thìn - Nem Thính Nam Định - 18 Nguyễn Phúc Lai,"Khu Ẩm Thực, Tiệc & Sự kiện",Món Bắc,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Số 18 Nguyễn Phúc Lai, P. Ô Chợ Dừa",Quận Đống Đa,Hà Nội,09:00 - 22:00,,1815
https://www.foody.vn/ha-noi/an-vat-me-sua-che-ngon-it-ngot-nguyen-van-tuyet,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwb4kapmkesba0@resize_ss576x330,Ăn Vặt Mẹ Sữa - Chè Ngon Ít Ngọt - Nguyễn Văn Tuyết,"Quán nhậu, Tiệc & Sự kiện",Món Bắc,"Sinh viên, Gia đình, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"139 Nguyễn Văn Tuyết, P. Trung Liệt",Quận Đống Đa,Hà Nội,09:00 - 22:00,,2922
https://www.foody.vn/ha-noi/pink-coffee-ca-phe-tra-sinh-to-nguyen-van-huyen,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwexubp0hzo950@resize_ss576x330,"Pink Coffee - Cà Phê, Trà & Sinh Tố - Nguyễn Văn Huyên","Tiệc & Sự kiện, Café/Dessert",Món Bắc,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"37 Nguyễn Văn Huyên, P. Quan Hoa",Quận Cầu Giấy,Hà Nội,08:00 - 23:00,,2107
https://www.foody.vn/ha-noi/bun-dau-anh-duc-nguyen-ngoc-vu,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbw6756bdg923@resize_ss576x330,Bún Đậu Anh Đức - Nguyễn Ngọc Vũ,"Quán ăn, Tiệc & Sự kiện",Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"14 Ngõ 219 Nguyễn Ngọc Vũ, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,09:00 - 22:00,,474
https://www.foody.vn/ha-noi/can-taiwanese-street-hotpot.xuji7m,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwawql3bmz17bf@resize_ss576x330,Cân - Taiwanese Street Hotpot,"Tiệc & Sự kiện, Shop Online",Món Việt,"Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"4 Nguyễn Thượng Hiền, P.  Nguyễn Du",Quận Hai Bà Trưng,Hà Nội,10:00 - 21:00,,772
https://www.foody.vn/ha-noi/luc-ka-quan-com-ngon-moi-ngay-lac-trung.nojzx0,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg4lz4h7h090b@resize_ss576x330,Lục Ka Quán - Cơm Ngon Mỗi Ngày - Lạc Trung,"Giao cơm văn phòng, Tiệc & Sự kiện",Món Bắc,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"1 Ngách 59 Ngõ 42 Lạc Trung,P. Thanh Lương",Quận Hai Bà Trưng,Hà Nội,09:00 - 22:00,,1619
https://www.foody.vn/ha-noi/dani-foods-bua-an-yeu-thich.j4s9w6,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfcvkwe80k914@resize_ss576x330,Dani Foods - Bữa Ăn Yêu Thích,"Tiệc & Sự kiện, Shop Online",Món Bắc,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"315 Nguyễn Văn Cừ, P. Ngọc Lâm",Quận Long Biên,Hà Nội,09:00 - 22:00,,926
https://www.foody.vn/ha-noi/hungry-bunny-set-tien-loi-cho-nguoi-ban-ron-sashimi-lau-nuong-truong-chinh,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwhi9cf9m3tn84@resize_ss576x330,"Hungry Bunny Set Tiện Lợi Cho Người Bận Rộn - Sashimi, Lẩu & Nướng - Trường Chinh","Tiệc & Sự kiện, Shop Online",Món Việt,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Nhà A1, Ngõ 369 Trường Chinh, P. Khương Trung",Quận Thanh Xuân,Hà Nội,09:00 - 18:00,,1233
https://www.foody.vn/ha-noi/helu-cafe-cau-giay,https://down-vn.img.susercontent.com/vn-11134513-7ras8-m1nedr023y6710@resize_ss576x330,HELU CAFE - CẦU GIẤY,"Giao cơm văn phòng, Tiệc & Sự kiện",Món Bắc,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Số 33 Ngõ 4 Đỗ Đức Dục, P. Mễ Trì",Quận Nam Từ Liêm,Hà Nội,08:00 - 12:00,,1154
https://www.foody.vn/ha-noi/pol-mart-vietnam-sieu-thi-tien-ich-thanh-thai,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg4ooyc099571@resize_ss576x330,Pol Mart Vietnam - Siêu Thị Tiện Ích - Thành Thái,"Tiệc & Sự kiện, Dịch vụ - Mua sắm",Không xác định,,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"Tòa N07b2 Thành Thái, P. Dịch Vọng",Quận Cầu Giấy,Hà Nội,07:30 - 22:30,,2125
https://www.foody.vn/ha-noi/thuc-pham-nhap-khau-tb-food-ba-chi-bo-my-cuon-kdt-van-khe,https://down-vn.img.susercontent.com/vn-11134513-7r98o-lsveqh89x8787c@resize_ss576x330,Thực Phẩm Nhập Khẩu TB Food - Ba Chỉ Bò Mỹ Cuộn - KĐT Văn Khê,"Tiệc & Sự kiện, Shop Online",Món Việt,"Sinh viên, Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng, Giới Manager, Khách du lịch, Trẻ em",0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,"22 Liền Kề 18 Khu Đô Thị Văn Khê, P. La Khê",Quận Hà Đông,Hà Nội,09:00 - 22:00,,2505
https://www.foody.vn/ha-noi/zamba-beer-bbq-garden,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bnbv99wplcb@resize_ss800x450,Zamba Beer - Yên Lãng,Beer club,Món Việt,"Cặp đôi, Nhóm hội, Giới văn phòng",7.7,71,6,58,4,3,7.7,7.8,7.9,7.6,7.3,"5 Yên Lãng, P. Trung Liệt",Quận Đống Đa,Hà Nội,09:00 - 23:00,50.000đ - 500.000đ,2900
https://www.foody.vn/ha-noi/sparta-beer-club-thai-ha,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbhjss5sp2133@resize_ss576x330,Sparta Beer Club - Thái Hà,"Nhà hàng, Beer club",Món Việt,"Cặp đôi, Nhóm hội, Giới văn phòng, Khách du lịch",7.5,36,3,29,2,1,7.9,8.0,7.3,7.4,7.1,"Tầng M Tòa Nhà Songhong Land, 165 Thái Hà, P. Láng Hạ",Quận Đống Đa,Hà Nội,08:00 - 23:59,150.000đ - 1.000.000đ,2297
https://www.foody.vn/ha-noi/the-camorra-beer-entertainment-nui-truc,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8ry8xdhty1c9@resize_ss576x330,The Camorra Beer Entertainment - Núi Trúc,Beer club,Món Việt,,7.2,19,0,15,3,1,7.5,7.5,7.5,7.2,6.5,"20 Núi Trúc, P. Giảng Võ",Quận Ba Đình,Hà Nội,10:00 - 23:00,100.000đ - 1.000.000đ,2422
https://www.foody.vn/ha-noi/cheering-beer-ly-thuong-kiet,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwcpgvnrwt7d24@resize_ss576x330,Cheering Beer - Lý Thường Kiệt,"Nhà hàng, Beer club",Món Việt,"Cặp đôi, Gia đình, Nhóm hội, Giới Manager, Khách du lịch",7.4,15,0,11,4,0,8.1,8.3,7.4,6.8,6.3,"2 Lý Thường Kiệt, P. Phan Chu Trinh",Quận Hoàn Kiếm,Hà Nội,07:00 - 23:30,30.000đ - 300.000đ,640
https://www.foody.vn/ha-noi/hook-beer,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8bm7hcdj2z2d@resize_ss800x450,Hook Beer - Trần Quý Kiên,Beer club,Quốc tế,"Gia đình, Nhóm hội, Giới văn phòng",8.2,19,6,10,2,1,8.0,8.5,8.4,8.1,7.7,2 Trần Quý Kiên,Quận Cầu Giấy,Hà Nội,10:00 - 23:59,100.000đ - 250.000đ,1220
https://www.foody.vn/ha-noi/aquila-beer-club-times-city,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdmd2lsoogrbb@resize_ss576x330,Aquila Beer Club - Times City,Beer club,Món Âu,"Cặp đôi, Gia đình, Nhóm hội, Giới văn phòng",9.0,16,9,6,1,0,9.2,9.1,8.9,8.9,8.8,"Tầng L1, Times City, 458 Minh Khai",Quận Hai Bà Trưng,Hà Nội,07:00 - 23:00,45.000đ - 300.000đ,68
https://www.foody.vn/ha-noi/bia-sanh-dieu-bia-thu-cong-am-thuc-a-au,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lxjguk9pf4rdb5,Bia Sành Điệu - Bia Thủ Công & Ẩm Thực Á Âu,Beer club,Quốc tế,"Cặp đôi, Gia đình, Nhóm hội",9.1,12,10,1,1,0,9.4,9.4,8.8,9.2,8.8,"12B Trung Yên 3, P. Trung Hòa",Quận Cầu Giấy,Hà Nội,10:00 - 23:00,300.000đ - 400.000đ,131
